route,flightDate,mean_fare,n
DTW-DEN,2022-10-09,340.54412844036693,981.0
DTW-DEN,2022-10-10,321.3190273556231,987.0
DTW-DEN,2022-10-11,236.24518191841236,907.0
DTW-DFW,2022-10-08,224.212951929587,1477.0
DTW-DFW,2022-10-09,323.0406550580431,1206.0
DTW-DFW,2022-10-10,333.7147472924188,1108.0
DTW-DFW,2022-10-11,235.8163763066202,1148.0
DTW-EWR,2022-10-08,192.11702466189337,1257.0
DTW-EWR,2022-10-09,293.6101104972376,1267.0
DTW-EWR,2022-10-10,261.41302867383513,1116.0
DTW-EWR,2022-10-11,168.95297297297296,1073.0
DTW-IAD,2022-10-08,184.43003338898163,599.0
DTW-IAD,2022-10-09,266.05979879275657,497.0
DTW-IAD,2022-10-10,268.8006950672646,446.0
DTW-IAD,2022-10-11,182.6260393873085,457.0
DTW-JFK,2022-10-08,428.1491279773921,2477.0
DTW-JFK,2022-10-09,443.70551744885677,1662.0
DTW-JFK,2022-10-10,405.0577268798617,1157.0
DTW-JFK,2022-10-11,396.15842105263164,2128.0
DTW-LAX,2022-10-08,335.0974829188303,3659.0
DTW-LAX,2022-10-09,442.5624096863835,2519.0
DTW-LAX,2022-10-10,390.4989349871685,2338.0
DTW-LAX,2022-10-11,338.0418337244385,2983.0
DTW-LGA,2022-10-08,203.49999339933993,1515.0
DTW-LGA,2022-10-09,267.517226705796,1363.0
DTW-LGA,2022-10-10,242.97873166522868,1159.0
DTW-LGA,2022-10-11,160.4956372218476,1483.0
DTW-MIA,2022-10-08,263.14947727272727,1320.0
DTW-MIA,2022-10-09,306.87363636363636,990.0
DTW-MIA,2022-10-10,289.0324069478908,1209.0
DTW-MIA,2022-10-11,219.22312330623308,1476.0
DTW-OAK,2022-10-08,466.6639763231198,1436.0
DTW-OAK,2022-10-09,520.0342205726405,943.0
DTW-OAK,2022-10-10,437.62748148148154,1080.0
DTW-OAK,2022-10-11,482.3516031027796,1547.0
DTW-ORD,2022-10-08,175.39691513761463,872.0
DTW-ORD,2022-10-09,228.890112923463,797.0
DTW-ORD,2022-10-10,233.40011560693642,692.0
DTW-ORD,2022-10-11,192.42161997563946,821.0
DTW-PHL,2022-10-08,265.90760165975104,1205.0
DTW-PHL,2022-10-09,349.9333292831106,823.0
DTW-PHL,2022-10-10,337.3065649867374,754.0
DTW-PHL,2022-10-11,244.66980430528375,1022.0
DTW-SFO,2022-10-08,396.5541969147006,2204.0
DTW-SFO,2022-10-09,564.6230495049505,1515.0
DTW-SFO,2022-10-10,522.531612021858,1464.0
DTW-SFO,2022-10-11,394.6096189950304,1811.0
EWR-ATL,2022-10-08,176.78107648725214,1412.0
EWR-ATL,2022-10-09,239.16504455106235,1459.0
EWR-ATL,2022-10-10,244.7047544642857,1344.0
EWR-ATL,2022-10-11,172.44496420047733,1257.0
EWR-BOS,2022-10-08,265.00247663551403,1070.0
EWR-BOS,2022-10-09,151.86937329700274,734.0
EWR-BOS,2022-10-10,173.0717073170732,697.0
EWR-BOS,2022-10-11,121.26017310252996,751.0
EWR-CLT,2022-10-08,245.54558357348705,1388.0
EWR-CLT,2022-10-09,253.9306751954513,1407.0
EWR-CLT,2022-10-10,245.5749411764706,1275.0
EWR-CLT,2022-10-11,195.05476543209878,1215.0
EWR-DEN,2022-10-08,277.7028628571428,1750.0
EWR-DEN,2022-10-09,354.37917073170735,1230.0
EWR-DEN,2022-10-10,345.4348680351906,1023.0
EWR-DEN,2022-10-11,230.57329341317364,1336.0
EWR-DFW,2022-10-08,207.85172117039588,1743.0
EWR-DFW,2022-10-09,358.802104259377,1573.0
EWR-DFW,2022-10-10,424.95853304674904,1861.0
EWR-DFW,2022-10-11,257.23041375872384,2006.0
EWR-DTW,2022-10-08,230.15992160278742,1148.0
EWR-DTW,2022-10-09,303.938342013889,1152.0
EWR-DTW,2022-10-10,235.0261048304214,973.0
EWR-DTW,2022-10-11,169.70306613226452,998.0
EWR-IAD,2022-10-08,328.3303766478343,1062.0
EWR-IAD,2022-10-09,399.50996604414263,1178.0
EWR-IAD,2022-10-10,374.679089900111,901.0
EWR-IAD,2022-10-11,282.9419569672132,976.0
EWR-LAX,2022-10-08,263.83537009063446,2648.0
EWR-LAX,2022-10-09,404.8156329391152,2283.0
EWR-LAX,2022-10-10,367.46911780243,1893.0
EWR-LAX,2022-10-11,260.35767069840034,2563.0
EWR-MIA,2022-10-08,233.20789711191335,1108.0
EWR-MIA,2022-10-09,264.67993262752645,1039.0
EWR-MIA,2022-10-10,204.77602520045824,873.0
EWR-MIA,2022-10-11,154.0456451612903,868.0
EWR-OAK,2022-10-08,431.6314473684211,608.0
EWR-OAK,2022-10-09,577.458786407767,824.0
EWR-OAK,2022-10-10,486.156865497076,855.0
EWR-OAK,2022-10-11,404.43448979591835,686.0
EWR-ORD,2022-10-08,208.03147025813692,1782.0
EWR-ORD,2022-10-09,256.04667640186915,1712.0
EWR-ORD,2022-10-10,275.19753991720876,1691.0
EWR-ORD,2022-10-11,178.2537440758294,1688.0
EWR-PHL,2022-10-08,366.73379281537177,1197.0
EWR-PHL,2022-10-09,461.10145557655954,1058.0
EWR-PHL,2022-10-10,425.31532440782706,971.0
EWR-PHL,2022-10-11,342.7713989637306,1158.0
EWR-SFO,2022-10-08,384.86270813397124,2090.0
EWR-SFO,2022-10-09,495.0003494788474,1631.0
EWR-SFO,2022-10-10,523.8290056179775,1780.0
EWR-SFO,2022-10-11,316.2885963817842,1603.0
IAD-ATL,2022-10-08,154.04268502581755,581.0
IAD-ATL,2022-10-09,218.92925686591275,619.0
IAD-ATL,2022-10-10,199.77515315315316,555.0
IAD-BOS,2022-10-08,367.0136999068033,1073.0
IAD-BOS,2022-10-09,419.4424739402363,1439.0
IAD-BOS,2022-10-10,394.05065633546036,1097.0
IAD-CLT,2022-10-08,194.1437057728119,537.0
IAD-CLT,2022-10-09,260.7117578772803,603.0
IAD-CLT,2022-10-10,225.1051896551724,580.0
IAD-DEN,2022-10-08,249.19859977949284,907.0
IAD-DEN,2022-10-09,316.58450216450217,693.0
IAD-DEN,2022-10-10,312.95332348596753,677.0
IAD-DFW,2022-10-08,238.2499455040872,1101.0
IAD-DFW,2022-10-09,377.778731596829,883.0
IAD-DFW,2022-10-10,423.5949956559513,1151.0
IAD-DTW,2022-10-08,268.55972602739723,438.0
IAD-DTW,2022-10-09,298.7748490566038,530.0
IAD-DTW,2022-10-10,231.45198717948722,468.0
IAD-EWR,2022-10-08,339.3950383877159,1042.0
IAD-EWR,2022-10-09,414.67148000000003,1000.0
IAD-EWR,2022-10-10,363.55488023952097,1002.0
IAD-JFK,2022-10-08,378.3743562874252,668.0
IAD-JFK,2022-10-09,421.81913742690057,684.0
IAD-JFK,2022-10-10,388.7116220238096,672.0
IAD-LAX,2022-10-08,327.1632876712329,1825.0
IAD-LAX,2022-10-09,439.29626396648047,1432.0
IAD-LAX,2022-10-10,401.9973311367381,1214.0
IAD-LGA,2022-10-08,401.8151882530121,1328.0
IAD-LGA,2022-10-09,463.56841081994935,2366.0
IAD-LGA,2022-10-10,410.01282063197027,2152.0
IAD-MIA,2022-10-08,277.64059815950924,652.0
IAD-MIA,2022-10-09,335.51349056603766,636.0
IAD-MIA,2022-10-10,267.73529629629627,540.0
IAD-OAK,2022-10-08,512.4594562211981,1085.0
IAD-OAK,2022-10-09,621.2023055162659,707.0
IAD-OAK,2022-10-10,534.8872346368717,716.0
IAD-ORD,2022-10-08,303.6947651663405,1022.0
IAD-ORD,2022-10-09,302.87265486725664,791.0
IAD-ORD,2022-10-10,369.15277238403456,927.0
IAD-PHL,2022-10-08,284.5953353057199,1014.0
IAD-PHL,2022-10-09,349.12725258493356,677.0
IAD-PHL,2022-10-10,338.9509278350515,679.0
IAD-SFO,2022-10-08,419.77285541439807,1653.0
IAD-SFO,2022-10-09,532.1237789543349,1511.0
IAD-SFO,2022-10-10,486.9416862745097,1275.0
JFK-ATL,2022-10-08,282.14695312500004,1664.0
JFK-ATL,2022-10-09,320.102367576244,1246.0
JFK-ATL,2022-10-10,311.61732549019604,1275.0
JFK-ATL,2022-10-11,270.2055531609195,1392.0
JFK-BOS,2022-10-08,187.7119450101833,1964.0
JFK-BOS,2022-10-09,227.04578381437463,1767.0
JFK-BOS,2022-10-10,273.6446089385475,1790.0
JFK-BOS,2022-10-11,216.34247416413373,1645.0
JFK-CLT,2022-10-08,304.4524942922375,1752.0
JFK-CLT,2022-10-09,374.34752553024356,1273.0
JFK-CLT,2022-10-10,309.9988849431818,1408.0
JFK-CLT,2022-10-11,302.70112473347547,1876.0
JFK-DEN,2022-10-08,446.97846920821115,1705.0
JFK-DEN,2022-10-09,490.1230077301476,1423.0
JFK-DEN,2022-10-10,475.41932411674355,1302.0
JFK-DEN,2022-10-11,428.05472063037257,1396.0
JFK-DFW,2022-10-08,437.4392518618822,2954.0
JFK-DFW,2022-10-09,510.86819975339085,1622.0
JFK-DFW,2022-10-10,504.2066853617499,1783.0
JFK-DFW,2022-10-11,437.30340626340626,2331.0
JFK-DTW,2022-10-08,334.5193010325655,1259.0
JFK-DTW,2022-10-09,390.5072299168976,1083.0
JFK-DTW,2022-10-10,323.44776572668115,922.0
JFK-DTW,2022-10-11,315.97869296210365,1293.0
JFK-IAD,2022-10-08,416.6709680851063,940.0
JFK-IAD,2022-10-09,436.7933381088825,698.0
JFK-IAD,2022-10-10,400.76584905660377,689.0
JFK-IAD,2022-10-11,379.98227178423235,964.0
JFK-LAX,2022-10-08,280.94117392870004,2777.0
JFK-LAX,2022-10-09,436.18110415899883,2717.0
JFK-LAX,2022-10-10,382.72320172009387,2558.0
JFK-LAX,2022-10-11,275.14212504794784,2607.0
JFK-MIA,2022-10-08,233.02711379529563,1573.0
JFK-MIA,2022-10-09,292.1042544987146,1556.0
JFK-MIA,2022-10-10,215.73075572519087,1310.0
JFK-MIA,2022-10-11,221.34389017788092,1293.0
JFK-OAK,2022-10-08,508.68685463659153,798.0
JFK-OAK,2022-10-09,638.3663188405798,690.0
JFK-OAK,2022-10-10,561.6000661375663,756.0
JFK-OAK,2022-10-11,502.1528351955307,716.0
JFK-ORD,2022-10-08,392.3866003210273,3115.0
JFK-ORD,2022-10-09,426.9753049060064,2181.0
JFK-ORD,2022-10-10,415.3955264688773,1719.0
JFK-ORD,2022-10-11,392.4365001950839,2563.0
JFK-PHL,2022-10-08,389.9694682539682,2520.0
JFK-PHL,2022-10-09,521.3731525851198,1586.0
JFK-PHL,2022-10-10,454.25081542351455,1582.0
JFK-PHL,2022-10-11,379.28816710182764,1915.0
JFK-SFO,2022-10-08,310.9126627218935,1859.0
JFK-SFO,2022-10-09,403.0005743944636,1445.0
JFK-SFO,2022-10-10,429.3030006049607,1653.0
JFK-SFO,2022-10-11,308.31496296296297,1890.0
LAX-ATL,2022-10-09,390.2302610377054,3103.0
LAX-ATL,2022-10-10,394.7239383231609,3113.0
LAX-ATL,2022-10-11,329.2636064516129,3100.0
LAX-BOS,2022-10-09,403.8834957764782,3078.0
LAX-BOS,2022-10-10,436.08010256410256,2925.0
LAX-BOS,2022-10-11,325.47541371994345,2828.0
LAX-CLT,2022-10-09,484.3642160645387,2851.0
LAX-CLT,2022-10-10,451.377673870334,2545.0
LAX-CLT,2022-10-11,421.2240571188577,2381.0
LAX-DEN,2022-10-09,278.33195799876466,1619.0
LAX-DEN,2022-10-10,216.8173081761006,1590.0
LAX-DEN,2022-10-11,157.5918024553571,1792.0
LAX-DFW,2022-10-09,327.91793437733037,2682.0
LAX-DFW,2022-10-10,318.7795243322356,2733.0
LAX-DFW,2022-10-11,229.32166727739101,2729.0
LAX-DTW,2022-10-09,420.65414108187133,2736.0
LAX-DTW,2022-10-10,396.861113179449,2686.0
LAX-DTW,2022-10-11,349.9968623639191,2572.0
LAX-EWR,2022-10-09,384.5237682403434,2330.0
LAX-EWR,2022-10-10,379.66890632663075,2039.0
LAX-EWR,2022-10-11,271.8767996414164,2231.0
LAX-IAD,2022-10-09,437.48647496617053,1478.0
LAX-IAD,2022-10-10,435.35736775015937,1569.0
LAX-IAD,2022-10-11,319.707512437811,1608.0
LAX-JFK,2022-10-09,393.961664906723,2841.0
LAX-JFK,2022-10-10,389.0123011782032,2716.0
LAX-JFK,2022-10-11,335.2540945482273,2623.0
LAX-LGA,2022-10-09,443.07401423487545,2810.0
LAX-LGA,2022-10-10,418.3625225806452,3100.0
LAX-LGA,2022-10-11,294.50749738219895,2865.0
LAX-MIA,2022-10-09,369.96621728395064,2025.0
LAX-MIA,2022-10-10,339.50563735177866,2024.0
LAX-MIA,2022-10-11,304.52609605325733,2103.0
LAX-OAK,2022-10-09,345.74176527643067,1031.0
LAX-OAK,2022-10-10,268.1707514450867,1038.0
LAX-OAK,2022-10-11,223.8385820895522,938.0
LAX-ORD,2022-10-09,365.8539013107171,2594.0
LAX-ORD,2022-10-10,330.72389331210195,2512.0
LAX-ORD,2022-10-11,264.09443263627014,2917.0
LAX-PHL,2022-10-09,473.54941876750706,2856.0
LAX-PHL,2022-10-10,441.6540901287554,2330.0
LAX-PHL,2022-10-11,374.0016680064309,2488.0
LAX-SFO,2022-10-09,200.50703608247423,1552.0
LAX-SFO,2022-10-10,157.47819318971509,1439.0
LAX-SFO,2022-10-11,106.35622881355931,1416.0
LGA-ATL,2022-10-08,184.80296533333333,1875.0
LGA-ATL,2022-10-09,271.84901736972705,2015.0
LGA-ATL,2022-10-10,286.0156412825651,1996.0
LGA-BOS,2022-10-08,214.25634397528324,971.0
LGA-BOS,2022-10-09,152.2901074626866,1675.0
LGA-BOS,2022-10-10,178.19291015624998,2048.0
LGA-CLT,2022-10-08,223.49791080950075,2063.0
LGA-CLT,2022-10-09,254.0476480086114,1858.0
LGA-CLT,2022-10-10,223.682146618064,2469.0
LGA-DEN,2022-10-08,222.93217048145226,1267.0
LGA-DEN,2022-10-09,269.0986513761468,1090.0
LGA-DEN,2022-10-10,257.4379568788501,974.0
LGA-DFW,2022-10-08,190.13809818875117,2098.0
LGA-DFW,2022-10-09,278.2639979705733,1971.0
LGA-DFW,2022-10-10,316.28846384039895,2005.0
LGA-DTW,2022-10-08,233.6034155972359,1013.0
LGA-DTW,2022-10-09,333.896639283047,1339.0
LGA-DTW,2022-10-10,228.07284628378378,1184.0
LGA-IAD,2022-10-08,398.5717549167927,1322.0
LGA-IAD,2022-10-09,447.9416301579215,1963.0
LGA-IAD,2022-10-10,427.0946811460259,2164.0
LGA-LAX,2022-10-08,300.8656001420455,2816.0
LGA-LAX,2022-10-09,447.98635815755483,2323.0
LGA-LAX,2022-10-10,433.7940641509434,2650.0
LGA-MIA,2022-10-08,162.04809364548495,1196.0
LGA-MIA,2022-10-09,212.32619718309857,1349.0
LGA-MIA,2022-10-10,169.49675925925925,1188.0
LGA-OAK,2022-10-08,599.2437887385421,2291.0
LGA-OAK,2022-10-09,746.5629568106311,1204.0
LGA-OAK,2022-10-10,645.7659934210526,1520.0
LGA-ORD,2022-10-08,194.38777917716203,2382.0
LGA-ORD,2022-10-09,204.85116094986807,2274.0
LGA-ORD,2022-10-10,234.50636363636366,2431.0
LGA-PHL,2022-10-08,264.2579981634527,2178.0
LGA-PHL,2022-10-09,389.3397605746209,1253.0
LGA-PHL,2022-10-10,375.58172326406486,1973.0
LGA-SFO,2022-10-08,394.23995587424156,1813.0
LGA-SFO,2022-10-09,591.5313009491903,1791.0
LGA-SFO,2022-10-10,584.4151047409041,1814.0
MIA-ATL,2022-10-09,317.7727832512316,1218.0
MIA-ATL,2022-10-10,344.73434637801836,1201.0
MIA-ATL,2022-10-11,215.4896119733925,902.0
MIA-BOS,2022-10-08,147.54591605218377,1763.0
MIA-BOS,2022-10-09,281.9989090909091,1705.0
MIA-BOS,2022-10-10,386.7626458923513,1765.0
MIA-BOS,2022-10-11,225.91205471803465,1791.0
MIA-CLT,2022-10-09,418.6039662865642,2017.0
MIA-CLT,2022-10-10,409.35428786359074,1994.0
MIA-CLT,2022-10-11,336.97363731109954,1919.0
MIA-DEN,2022-10-09,372.18965296803657,1095.0
MIA-DEN,2022-10-10,350.132688172043,744.0
MIA-DEN,2022-10-11,264.936744966443,1192.0
MIA-DFW,2022-10-09,396.8281739631337,1736.0
MIA-DFW,2022-10-10,449.05896774193553,1860.0
MIA-DFW,2022-10-11,272.9854270833333,1920.0
MIA-DTW,2022-10-08,246.4426344086022,1488.0
MIA-DTW,2022-10-09,390.12346309813466,1233.0
MIA-DTW,2022-10-10,338.6246923076923,1040.0
MIA-DTW,2022-10-11,233.09253321523474,1129.0
MIA-EWR,2022-10-09,397.12254901960785,1173.0
MIA-EWR,2022-10-10,409.66055155875296,1251.0
MIA-EWR,2022-10-11,237.24479802955665,1015.0
MIA-IAD,2022-10-08,258.19715753424657,584.0
MIA-IAD,2022-10-09,447.1928313253012,664.0
MIA-IAD,2022-10-10,459.89933832709113,801.0
MIA-IAD,2022-10-11,257.33022608695654,575.0
MIA-JFK,2022-10-09,305.30700793078586,1387.0
MIA-JFK,2022-10-10,349.28129056603774,1325.0
MIA-JFK,2022-10-11,264.5416546184739,1245.0
MIA-LAX,2022-10-09,400.9604337631888,1706.0
MIA-LAX,2022-10-10,397.41368905742144,1846.0
MIA-LAX,2022-10-11,270.65455543358945,1822.0
MIA-LGA,2022-10-08,162.21583888149135,1502.0
MIA-LGA,2022-10-09,280.3523375834851,1647.0
MIA-LGA,2022-10-10,340.65794512195123,1640.0
MIA-LGA,2022-10-11,197.61665164198328,1553.0
MIA-OAK,2022-10-08,534.6901783590963,841.0
MIA-OAK,2022-10-09,738.5690962962963,675.0
MIA-OAK,2022-10-10,658.5730088495576,678.0
MIA-OAK,2022-10-11,547.9507658959539,692.0
MIA-ORD,2022-10-09,392.46397824842586,1747.0
MIA-ORD,2022-10-10,405.8226012269939,1630.0
MIA-ORD,2022-10-11,220.4429028871391,1905.0
MIA-PHL,2022-10-08,226.90225391498885,1788.0
MIA-PHL,2022-10-09,355.9451208791208,910.0
MIA-PHL,2022-10-10,386.12663904235734,1086.0
MIA-PHL,2022-10-11,239.10429794520547,1168.0
MIA-SFO,2022-10-09,549.8583229259589,1121.0
MIA-SFO,2022-10-10,549.2950077639751,1288.0
MIA-SFO,2022-10-11,355.52172999191595,1237.0
OAK-ATL,2022-10-08,479.9132121212121,1485.0
OAK-ATL,2022-10-09,586.1369248644462,1291.0
OAK-ATL,2022-10-10,564.6133895009722,1543.0
OAK-BOS,2022-10-08,622.9642945417097,1942.0
OAK-BOS,2022-10-09,770.917471395881,874.0
OAK-BOS,2022-10-10,714.8692897727273,1408.0
OAK-CLT,2022-10-08,703.0609895833333,960.0
OAK-CLT,2022-10-09,854.4386915887851,856.0
OAK-CLT,2022-10-10,658.9185570209465,1289.0
OAK-DEN,2022-10-08,327.89916666666664,1068.0
OAK-DEN,2022-10-09,498.10208194905874,903.0
OAK-DEN,2022-10-10,433.7083009298393,1183.0
OAK-DFW,2022-10-08,385.3402355072463,2760.0
OAK-DFW,2022-10-09,450.01168975069254,1444.0
OAK-DFW,2022-10-10,388.4989717634523,1877.0
OAK-DTW,2022-10-08,465.61005763688763,1041.0
OAK-DTW,2022-10-09,618.0504975609756,1025.0
OAK-DTW,2022-10-10,569.7895281582954,1314.0
OAK-EWR,2022-10-08,517.0011725955204,759.0
OAK-EWR,2022-10-09,633.8474184782609,736.0
OAK-EWR,2022-10-10,571.4105644402634,1063.0
OAK-IAD,2022-10-08,548.2904166666667,744.0
OAK-IAD,2022-10-09,667.4364406779662,531.0
OAK-IAD,2022-10-10,587.9974418604651,731.0
OAK-JFK,2022-10-08,544.7182012195121,984.0
OAK-JFK,2022-10-09,638.590226904376,617.0
OAK-JFK,2022-10-10,607.8271032186459,901.0
OAK-LAX,2022-10-08,284.7963745387454,1084.0
OAK-LAX,2022-10-09,324.8233081081081,925.0
OAK-LAX,2022-10-10,304.84381237524946,1503.0
OAK-LGA,2022-10-08,588.899212721585,1918.0
OAK-LGA,2022-10-09,745.2551130856219,1238.0
OAK-LGA,2022-10-10,634.3609790874525,2104.0
OAK-MIA,2022-10-08,703.7222720247295,1294.0
OAK-MIA,2022-10-09,843.4387045454546,880.0
OAK-MIA,2022-10-10,686.9307041072925,1193.0
OAK-ORD,2022-10-08,463.8908515625,1280.0
OAK-ORD,2022-10-09,594.977625531915,1175.0
OAK-ORD,2022-10-10,583.5766621893889,1489.0
OAK-PHL,2022-10-08,570.2382869379015,1401.0
OAK-PHL,2022-10-09,779.655,932.0
OAK-PHL,2022-10-10,673.6273842762673,1361.0
OAK-SFO,2022-10-08,428.4979298545765,1169.0
OAK-SFO,2022-10-09,578.5690067340068,1188.0
OAK-SFO,2022-10-10,517.2436130244207,1597.0
ORD-ATL,2022-10-09,250.05720666161994,1321.0
ORD-ATL,2022-10-10,310.1143233082707,1064.0
ORD-ATL,2022-10-11,199.7722919708029,1370.0
ORD-BOS,2022-10-09,237.81846083371508,2183.0
ORD-BOS,2022-10-10,440.08306515085263,2287.0
ORD-BOS,2022-10-11,204.58079757260512,2307.0
ORD-CLT,2022-10-09,354.1110141813494,2327.0
ORD-CLT,2022-10-10,356.31144268774705,1518.0
ORD-CLT,2022-10-11,283.5719343610144,2011.0
ORD-DEN,2022-10-09,304.5695351043644,1054.0
ORD-DEN,2022-10-10,315.9189511201629,982.0
ORD-DEN,2022-10-11,182.51233074361818,901.0
ORD-DFW,2022-10-09,312.7069102632993,1861.0
ORD-DFW,2022-10-10,393.7749757477769,2474.0
ORD-DFW,2022-10-11,247.35877031181377,2277.0
ORD-DTW,2022-10-09,224.39458515283846,687.0
ORD-DTW,2022-10-10,260.5205666156202,653.0
ORD-DTW,2022-10-11,209.76501079913604,926.0
ORD-EWR,2022-10-09,253.4560283286119,1765.0
ORD-EWR,2022-10-10,327.8152336987882,1733.0
ORD-EWR,2022-10-11,166.08021382751247,1403.0
ORD-IAD,2022-10-09,312.8031714285715,700.0
ORD-IAD,2022-10-10,402.4353279631761,869.0
ORD-IAD,2022-10-11,218.22621508379888,716.0
ORD-JFK,2022-10-09,439.46915218312853,2359.0
ORD-JFK,2022-10-10,459.7812947494033,1676.0
ORD-JFK,2022-10-11,405.18140761300555,2522.0
ORD-LAX,2022-10-09,363.65964435946466,2615.0
ORD-LAX,2022-10-10,358.26096974720264,2413.0
ORD-LAX,2022-10-11,263.560756837767,2669.0
ORD-LGA,2022-10-09,216.47003525264398,2553.0
ORD-LGA,2022-10-10,321.3714628657164,2666.0
ORD-LGA,2022-10-11,181.1353773584906,2650.0
ORD-MIA,2022-10-09,268.2744820182501,1863.0
ORD-MIA,2022-10-10,309.5088929618768,1364.0
ORD-MIA,2022-10-11,202.23495722840036,2338.0
ORD-OAK,2022-10-09,464.24169197396964,922.0
ORD-OAK,2022-10-10,412.865329512894,1047.0
ORD-OAK,2022-10-11,343.73201516793074,923.0
ORD-PHL,2022-10-09,288.53716738197426,1165.0
ORD-PHL,2022-10-10,362.63954954954954,1221.0
ORD-PHL,2022-10-11,216.9654086956522,1150.0
ORD-SFO,2022-10-09,429.28981657608693,1472.0
ORD-SFO,2022-10-10,477.9371875,1504.0
ORD-SFO,2022-10-11,288.5824636627907,1376.0
PHL-ATL,2022-10-08,183.34208413001912,1569.0
PHL-ATL,2022-10-09,246.81988636363639,1232.0
PHL-ATL,2022-10-10,262.91145801526716,1310.0
PHL-BOS,2022-10-08,195.38281290322578,775.0
PHL-BOS,2022-10-09,186.99137588652485,705.0
PHL-BOS,2022-10-10,198.9985379310345,725.0
PHL-CLT,2022-10-08,272.9579079325935,2433.0
PHL-CLT,2022-10-09,294.0823196223871,1483.0
PHL-CLT,2022-10-10,287.7724676165803,1544.0
PHL-DEN,2022-10-08,234.88013862633903,1587.0
PHL-DEN,2022-10-09,323.02988876529474,899.0
PHL-DEN,2022-10-10,306.12696009389674,852.0
PHL-DFW,2022-10-08,245.6444491887276,2342.0
PHL-DFW,2022-10-09,314.1138985406532,1439.0
PHL-DFW,2022-10-10,364.1473098751419,1762.0
PHL-DTW,2022-10-08,277.7151221719457,1105.0
PHL-DTW,2022-10-09,311.8853915391539,1111.0
PHL-DTW,2022-10-10,308.7452504317789,1158.0
PHL-EWR,2022-10-08,338.79925294888596,1526.0
PHL-EWR,2022-10-09,451.24128395061723,1215.0
PHL-EWR,2022-10-10,401.3479764903442,1191.0
PHL-IAD,2022-10-08,299.1324365942029,1104.0
PHL-IAD,2022-10-09,348.55859693877557,784.0
PHL-IAD,2022-10-10,331.1563652173913,575.0
PHL-JFK,2022-10-08,339.08310299003324,1505.0
PHL-JFK,2022-10-09,461.22693125442953,1411.0
PHL-JFK,2022-10-10,470.30223051409615,1206.0
PHL-LAX,2022-10-08,353.99098566832413,3419.0
PHL-LAX,2022-10-09,429.1853135561396,2663.0
PHL-LAX,2022-10-10,423.2026149040607,2241.0
PHL-LGA,2022-10-08,298.6808971141782,1594.0
PHL-LGA,2022-10-09,336.2015870400879,1821.0
PHL-LGA,2022-10-10,364.13349593495934,1722.0
PHL-MIA,2022-10-08,229.86247182569494,1331.0
PHL-MIA,2022-10-09,272.3628233151184,1098.0
PHL-MIA,2022-10-10,238.83854187192117,1015.0
PHL-OAK,2022-10-08,535.8308319039451,1166.0
PHL-OAK,2022-10-09,687.858223615465,957.0
PHL-OAK,2022-10-10,561.1488319427891,839.0
PHL-ORD,2022-10-08,188.92341577540105,1496.0
PHL-ORD,2022-10-09,258.19824742268037,1067.0
PHL-ORD,2022-10-10,271.6820599250937,1068.0
PHL-SFO,2022-10-08,362.01694171956143,1733.0
PHL-SFO,2022-10-09,500.1383868092692,1122.0
PHL-SFO,2022-10-10,500.18336489439184,1373.0
SFO-ATL,2022-10-08,409.7304271356784,2388.0
SFO-ATL,2022-10-09,469.2021583143508,1756.0
SFO-ATL,2022-10-10,435.9942044358727,2074.0
SFO-ATL,2022-10-11,395.5000594227505,2356.0
SFO-BOS,2022-10-08,323.60012446146476,2089.0
SFO-BOS,2022-10-09,332.7809603469641,1614.0
SFO-BOS,2022-10-10,377.40108875739645,1690.0
SFO-BOS,2022-10-11,307.57446336429314,1938.0
SFO-CLT,2022-10-08,464.9587637969095,2718.0
SFO-CLT,2022-10-09,518.3197005649716,1770.0
SFO-CLT,2022-10-10,500.10915683962264,1696.0
SFO-CLT,2022-10-11,449.6150352822581,1984.0
SFO-DEN,2022-10-08,214.0480816591056,1543.0
SFO-DEN,2022-10-09,352.5602843601896,1688.0
SFO-DEN,2022-10-10,305.4108401976935,1821.0
SFO-DEN,2022-10-11,182.56386040765904,1619.0
SFO-DFW,2022-10-08,233.6925095057034,1578.0
SFO-DFW,2022-10-09,334.7838744884039,1466.0
SFO-DFW,2022-10-10,344.2420703812317,1705.0
SFO-DFW,2022-10-11,241.49157996146437,1557.0
SFO-DTW,2022-10-08,392.9865915826912,1687.0
SFO-DTW,2022-10-09,483.6737773608505,1599.0
SFO-DTW,2022-10-10,474.63940800000006,1875.0
SFO-DTW,2022-10-11,392.59114425162693,1844.0
SFO-EWR,2022-10-08,333.4282558139535,1806.0
SFO-EWR,2022-10-09,414.66658400495965,1613.0
SFO-EWR,2022-10-10,398.45316728624533,1345.0
SFO-EWR,2022-10-11,319.9036304347826,1380.0
SFO-IAD,2022-10-08,437.252170212766,1880.0
SFO-IAD,2022-10-09,497.7373357142858,1400.0
SFO-IAD,2022-10-10,493.48119003115266,1605.0
SFO-IAD,2022-10-11,395.62160735468564,1686.0
SFO-JFK,2022-10-08,336.948287327478,1594.0
SFO-JFK,2022-10-09,370.7513724304716,1654.0
SFO-JFK,2022-10-10,361.7045825486504,1593.0
SFO-JFK,2022-10-11,306.3127857142857,1680.0
SFO-LAX,2022-10-08,135.7987203166227,1516.0
SFO-LAX,2022-10-09,182.2645381773399,1624.0
